id,date,time,field,away_team_id,home_team_id,week,division,status,away_score,home_score
g-0525,2027-07-06,19:15,"Johnson Creek High School 455 Aztalan St. Johnson Creek, WI 53039",watertown-thunder-blue-johnson,johnson-creek-bluejays-toebe,6,U12,scheduled,,
g-0526,2027-07-06,17:45,"Field of Dreams 710 Lone Pine Way, Verona, WI 53593",east-madison-muir,verona-hand,6,U12,scheduled,,
g-0527,2027-07-06,19:15,"Field of Dreams 710 Lone Pine Way, Verona, WI 53593",east-madison-muir,verona-hand,6,U12,scheduled,,
g-0528,2027-07-06,17:45,"504 De Clark St Beaver Dam, WI 53916",clyman-niemuth,bdybs-gold-devitt,6,U12,scheduled,,
g-0529,2027-07-06,19:15,"504 De Clark St Beaver Dam, WI 53916",clyman-niemuth,bdybs-gold-devitt,6,U12,scheduled,,
g-0530,2027-07-06,17:45,"Cambridge High School, 403 Blue Jay Way",fort-jbs-grady,cambridge-rehr,6,U12,scheduled,,
g-0531,2027-07-06,19:15,"Cambridge High School, 403 Blue Jay Way",fort-jbs-grady,cambridge-rehr,6,U12,scheduled,,
g-0532,2027-07-06,17:45,Farmington Fields,jefferson-maroon-havill,farmington-flames,6,U12,scheduled,,
g-0533,2027-07-06,19:15,Farmington Fields,jefferson-maroon-havill,farmington-flames,6,U12,scheduled,,
g-0534,2027-07-07,18:00,"Doubledays 4586 Baxter Rd Cottage Grove, WI 53527",stoughton-schroerluke,wisconsin-outlawz-damon,6,U8 Live,scheduled,,
g-0535,2027-07-07,18:00,504 De Clark St Beaver Dam. WI 53916,jc-yellow-jackets-tonies,bdybs-rookies-gold-caves,6,U8 Live,scheduled,,
g-0536,2027-07-07,18:00,"Concord Field W1185 Concord Center Dr, Sullivan, WI 53178",bd-tornados-panetti,johnson-creek-yellow-jackets-fredrick,6,U8 Live,scheduled,,
g-0537,2027-07-07,18:00,"Rotary Park 191 Sandy Beach Rd, Lake Mills, WI 53551",columbus-firebirds-volesky,lm-rec-blm-zimmermann,6,U8 Live,scheduled,,
g-0538,2027-07-07,18:00,"Meister Park 337 Middleton St, Columbus, WI 53925",lm-rec-blm-schultz,columbus-red-farrington,6,U8 Live,scheduled,,
g-0539,2027-07-07,18:00,"Waubesa Intermediate School Softball Complex 5605 Red Oak Trail McFarland, WI 53558",marshall-lannoy,mcfarland-spartans-white-schuchardt,6,U8 Live,scheduled,,
g-0540,2027-07-07,18:00,"Waterloo Fireman's Park 500 Park Avenue Waterloo, WI 53594",columbus-white-breitsprecker,waterloo-hennessy,6,U8 Live,scheduled,,
g-0541,2027-07-07,18:00,"Cambridge High School, 403 Blue Jay Way",mcfarland-spartans-blue-mccullick,cambridge-becker,6,U8 Live,scheduled,,
g-0542,2027-07-07,17:30,"Converse Park 408 Best Built Pkwy Marshall, WI",cottage-grove-ress,marshall-munson,6,U8 Mach,scheduled,,
g-0543,2027-07-07,17:30,"Deerfield Fireman's Park Softball Field 5, Park Dr, Deerfield, WI 53531",cambridge-klemp,deerfield-schroedl,6,U8 Mach,scheduled,,
g-0544,2027-07-07,17:30,Fort Atkinson High School 925 Lexington Blvd,johnson-creek-bluejays-tbd,fort-jbs-scuglik,6,U8 Mach,scheduled,,
g-0545,2027-07-07,17:30,"Waterloo Fireman's Park 500 Park Avenue Waterloo, WI 53594",jefferson-bente,waterloo-tbd,6,U8 Mach,scheduled,,
g-0546,2027-07-07,17:30,"504 Declark St Beaver Dam, WI 53916",bdybs-green-kahler,bdybs-gold-monheim,6,U8 Mach,scheduled,,
g-0547,2027-07-07,17:30,"Racetrack Park Racetrack Road Stoughton, WI 53589",lake-mills-rec-hoffman-colvin-johnson,stoughton-thompson,6,U8 Mach,scheduled,,
g-0548,2027-07-07,19:00,"Field of Dreams 710 Lone Pine Way, Verona, WI 53593",jefferson-smith,verona-wildcats-graber,6,uHigh,scheduled,,
g-0549,2027-07-07,19:00,"Waterloo Fireman's Park 500 Park Avenue Waterloo, WI 53594",hartford-velocity-lecher,waterloo-schaumann,6,uHigh,scheduled,,
g-0550,2027-07-07,19:00,Fort Atkinson High School 925 Lexington Blvd,lake-country-thunder-white-merritt,fort-jbs-fehrman,6,uHigh,scheduled,,
g-0551,2027-07-07,19:00,"Brandt-Quirk Park - 800 Carriage Hill Dr, Watertown, WI 53098",columbus-rake,watertown-thunder-hisel-2,6,uHigh,scheduled,,
g-0552,2027-07-08,17:45,Lakeview Park North St. Beaver Dam,bdybs-juniors-gold-pogorelec,bd-tornados-meyers,6,U14,scheduled,,
g-0553,2027-07-08,19:15,Lakeview Park North St. Beaver Dam,bdybs-juniors-gold-pogorelec,bd-tornados-meyers,6,U14,scheduled,,
g-0554,2027-07-08,17:45,"Oregon Jaycee Park 275 N Perry Pkwy Oregon, WI 53575",edgerton-ducher,oregon-black-hubert,6,U14,scheduled,,
g-0555,2027-07-08,19:15,"Oregon Jaycee Park 275 N Perry Pkwy Oregon, WI 53575",edgerton-ducher,oregon-black-hubert,6,U14,scheduled,,
g-0556,2027-07-08,17:45,"Converse Park 408 Best Built Pkwy. Marshall, WI",jefferson-lipshetz,marshall-fisher,6,U14,scheduled,,
g-0557,2027-07-08,19:15,"Converse Park 408 Best Built Pkwy. Marshall, WI",jefferson-lipshetz,marshall-fisher,6,U14,scheduled,,
g-0558,2027-07-08,17:45,"100 S Wuthering Hills Dr Janesville, WI 53546",columbus-firebirds-berget,janesville-cougars-forrest,6,U14,scheduled,,
g-0559,2027-07-08,19:15,"100 S Wuthering Hills Dr Janesville, WI 53546",columbus-firebirds-berget,janesville-cougars-forrest,6,U14,scheduled,,
g-0560,2027-07-08,17:45,"Field of Dreams 710 Lone Pine Way, Verona, WI 53593",windsor-heat-inferno-prusakiewicz,verona-wildcats-brooks,6,U14,scheduled,,
g-0561,2027-07-08,19:15,"Field of Dreams 710 Lone Pine Way, Verona, WI 53593",windsor-heat-inferno-prusakiewicz,verona-wildcats-brooks,6,U14,scheduled,,
g-0562,2027-07-08,17:45,"Doubledays 4568 Baxter Rd Cottage Grove, WI 53527",east-madison-mueller,siren-softball-roe,6,U14,scheduled,,
g-0563,2027-07-08,19:15,"Doubledays 4568 Baxter Rd Cottage Grove, WI 53527",east-madison-mueller,siren-softball-roe,6,U14,scheduled,,
g-0564,2027-07-08,17:45,Fort Atkinson High School 925 Lexington Blvd,deerfield-halverson,fort-jbs-unate,6,U14,scheduled,,
g-0565,2027-07-08,19:15,Fort Atkinson High School 925 Lexington Blvd,deerfield-halverson,fort-jbs-unate,6,U14,scheduled,,
g-0566,2027-07-08,17:45,"Deerfield High School Softball Field 300 Simonson Blvd, Deerfield, WI 53531",watertown-thunder-hisel,deerfield-fankhauser,6,U14,scheduled,,
g-0567,2027-07-08,19:15,"Deerfield High School Softball Field 300 Simonson Blvd, Deerfield, WI 53531",watertown-thunder-hisel,deerfield-fankhauser,6,U14,scheduled,,
g-0568,2027-07-08,17:45,"Farmington W3027 CTY B, Watertown",janesville-cyclones-forest,farmington-flames-gates,6,U14,scheduled,,
g-0569,2027-07-08,19:15,"Farmington W3027 CTY B, Watertown",janesville-cyclones-forest,farmington-flames-gates,6,U14,scheduled,,
g-0570,2027-07-12,18:00,"Jaycee Park 275 N Perry Parkway Oregon, WI 53575",oregon-black-sweeny,oregon-orange-hegg,7,U10,scheduled,,
g-0571,2027-07-12,19:30,"Jaycee Park 275 N Perry Parkway Oregon, WI 53575",oregon-black-sweeny,oregon-orange-hegg,7,U10,scheduled,,
g-0572,2027-07-12,18:00,"Converse Park 408 Beat Built Pkwy Marshall, WI",east-madison-kratz,marshall-altenberger,7,U10,scheduled,,
g-0573,2027-07-12,19:30,"Converse Park 408 Beat Built Pkwy Marshall, WI",east-madison-kratz,marshall-altenberger,7,U10,scheduled,,
g-0574,2027-07-12,18:00,"DeForest Athletic Complex - Kwik Trip Field 6751 River Rd, DeForest, WI 53532",marshall-sellnow-nate-kleinschmidt,windsor-heat-ignite-grundahl,7,U10,scheduled,,
g-0575,2027-07-12,19:30,"DeForest Athletic Complex - Kwik Trip Field 6751 River Rd, DeForest, WI 53532",marshall-sellnow-nate-kleinschmidt,windsor-heat-ignite-grundahl,7,U10,scheduled,,
g-0576,2027-07-12,18:00,"Rotary Park 191 Sandy Beach Rd, Lake Mills, WI 53551",lm-rec-blm-white,lm-rec-blm-boettcher,7,U10,scheduled,,
g-0577,2027-07-12,19:30,"Rotary Park 191 Sandy Beach Rd, Lake Mills, WI 53551",lm-rec-blm-white,lm-rec-blm-boettcher,7,U10,scheduled,,
g-0578,2027-07-12,18:00,Jefferson River Front Park,johnson-creek-bluejays-goulet,jefferson-pratt,7,U10,scheduled,,
g-0579,2027-07-12,19:30,Jefferson River Front Park,johnson-creek-bluejays-goulet,jefferson-pratt,7,U10,scheduled,,
g-0580,2027-07-12,18:00,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",wauankee-4-koga,waunakee-purple-hoffman,7,U10,scheduled,,
g-0581,2027-07-12,19:30,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",wauankee-4-koga,waunakee-purple-hoffman,7,U10,scheduled,,
g-0582,2027-07-12,18:00,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",waunakee-2-hoffmann,waunakee-1-sheahan,7,U10,scheduled,,
g-0583,2027-07-12,19:30,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",waunakee-2-hoffmann,waunakee-1-sheahan,7,U10,scheduled,,
g-0584,2027-07-12,18:00,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",waunakee-white-schneider,waunakee-3-o-connell,7,U10,scheduled,,
g-0585,2027-07-12,19:30,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",waunakee-white-schneider,waunakee-3-o-connell,7,U10,scheduled,,
g-0586,2027-07-12,18:00,"Northlawn Park 900 N Parkview St. Cottage Grove, WI 53527",cg-white-nelson,cg-navy-waltz,7,U10,scheduled,,
g-0587,2027-07-12,19:30,"Northlawn Park 900 N Parkview St. Cottage Grove, WI 53527",cg-white-nelson,cg-navy-waltz,7,U10,scheduled,,
g-0588,2027-07-12,18:00,"Meister Park 337 Middleton St, Columbus, WI 53925",clyman-quest,columbus-red-simerson,7,U10,scheduled,,
g-0589,2027-07-12,19:30,"Meister Park 337 Middleton St, Columbus, WI 53925",clyman-quest,columbus-red-simerson,7,U10,scheduled,,
g-0590,2027-07-12,18:00,"Brandt-Quirk Park, 800 Carriage Hill Dr, Watertown, WI 53098",jefferson-messman,watertown-thunder-kleine,7,U10,scheduled,,
g-0591,2027-07-12,19:30,"Brandt-Quirk Park, 800 Carriage Hill Dr, Watertown, WI 53098",jefferson-messman,watertown-thunder-kleine,7,U10,scheduled,,
g-0592,2027-07-12,18:00,"Waterloo Fireman's Park 500 Park Avenue Waterloo, WI 53594",bd-tornados-gold-schaalma,waterloo-zimmermann,7,U10,scheduled,,
g-0593,2027-07-12,19:30,"Waterloo Fireman's Park 500 Park Avenue Waterloo, WI 53594",bd-tornados-gold-schaalma,waterloo-zimmermann,7,U10,scheduled,,
g-0594,2027-07-12,18:00,"South Goodrich Park 700 E High Street Milton, WI 53563",cambridge-blue-becker,milton-wildcats-lanser,7,U10,scheduled,,
g-0595,2027-07-12,19:30,"South Goodrich Park 700 E High Street Milton, WI 53563",cambridge-blue-becker,milton-wildcats-lanser,7,U10,scheduled,,
g-0596,2027-07-12,18:00,504 De Clark St Beaver Dam. WI 53916,columbus-firebirds-guerrero,bdybs-gold-cederna,7,U10,scheduled,,
g-0597,2027-07-12,19:30,504 De Clark St Beaver Dam. WI 53916,columbus-firebirds-guerrero,bdybs-gold-cederna,7,U10,scheduled,,
g-0598,2027-07-12,18:00,Fort Atkinson High School 925 Lexington Blvd,cambridge-white-johnson,fort-jbs-starks,7,U10,scheduled,,
g-0599,2027-07-12,19:30,Fort Atkinson High School 925 Lexington Blvd,cambridge-white-johnson,fort-jbs-starks,7,U10,scheduled,,
g-0600,2027-07-12,18:00,Cambridge High School or Deefield Community Parks,rock-river-stix-pryne,wisconsin-outlawz-travis,7,U10 USA,scheduled,,
g-0601,2027-07-12,19:30,Cambridge High School or Deefield Community Parks,rock-river-stix-pryne,wisconsin-outlawz-travis,7,U10 USA,scheduled,,
g-0602,2027-07-12,18:00,"Lakeview Park 817 North Street Beaver Dam, WI 53916",edgerton-bilhorn,bd-tornados-panetti-2,7,U10 USA,scheduled,,
g-0603,2027-07-12,19:30,"Lakeview Park 817 North Street Beaver Dam, WI 53916",edgerton-bilhorn,bd-tornados-panetti-2,7,U10 USA,scheduled,,
g-0604,2027-07-13,17:45,"Jaycee Park 275 N. Perry Parkway Oregon, WI 53575",verona-wildcats-borelli,oregon-orange-madden,7,U12,scheduled,,
g-0605,2027-07-13,19:15,"Jaycee Park 275 N. Perry Parkway Oregon, WI 53575",verona-wildcats-borelli,oregon-orange-madden,7,U12,scheduled,,
g-0606,2027-07-13,17:45,Waunakee HIgh School softball fields Simon Crestway Waunakee WI,east-madison-muir,waunakee-purple-endres,7,U12,scheduled,,
g-0607,2027-07-13,19:15,Waunakee HIgh School softball fields Simon Crestway Waunakee WI,east-madison-muir,waunakee-purple-endres,7,U12,scheduled,,
g-0608,2027-07-13,17:45,"South Goodrich Park 700 E High Street Milton, WI 53563",milton-wildcats-popp,milton-wildcats-palan,7,U12,scheduled,,
g-0609,2027-07-13,19:15,"South Goodrich Park 700 E High Street Milton, WI 53563",milton-wildcats-popp,milton-wildcats-palan,7,U12,scheduled,,
g-0610,2027-07-13,17:45,"Converse Park 408 Best Built Pkwy Marshall, WI",columbus-firebirds-rentmeester,marshall-peterson,7,U12,scheduled,,
g-0611,2027-07-13,19:15,"Converse Park 408 Best Built Pkwy Marshall, WI",columbus-firebirds-rentmeester,marshall-peterson,7,U12,scheduled,,
g-0612,2027-07-13,17:45,"Racetrack Park, 900 Stoughton Rd, Edgerton, WI 53534",siren-softball-ashwill,edgerton-red-knoeck,7,U12,scheduled,,
g-0613,2027-07-13,19:15,"Racetrack Park, 900 Stoughton Rd, Edgerton, WI 53534",siren-softball-ashwill,edgerton-red-knoeck,7,U12,scheduled,,
g-0614,2027-07-13,17:45,"Lakeside Lutheran 231 Woodland Beach Rd Lake Mills, WI 53551",lm-rec-blm-boettcher-2,lakeside-dremler,7,U12,scheduled,,
g-0615,2027-07-13,19:15,"Lakeside Lutheran 231 Woodland Beach Rd Lake Mills, WI 53551",lm-rec-blm-boettcher-2,lakeside-dremler,7,U12,scheduled,,
g-0616,2027-07-13,17:45,Fort Atkinson High School 925 Lexington Blvd,cambridge-rehr,fort-jbs-telfer,7,U12,scheduled,,
g-0617,2027-07-13,19:15,Fort Atkinson High School 925 Lexington Blvd,cambridge-rehr,fort-jbs-telfer,7,U12,scheduled,,
g-0618,2027-07-13,17:45,"Rotary Park 191 Sandy Beach Rd, Lake Mills, WI 53551",fort-jbs-grady,lm-rec-blm-tellefson,7,U12,scheduled,,
g-0619,2027-07-13,19:15,"Rotary Park 191 Sandy Beach Rd, Lake Mills, WI 53551",fort-jbs-grady,lm-rec-blm-tellefson,7,U12,scheduled,,
g-0620,2027-07-13,17:45,"Meister Park 337 Middleton St, Columbus, WI 53925",clyman-niemuth,columbus-firebirds-11u-wiemer,7,U12,scheduled,,
g-0621,2027-07-13,19:15,"Meister Park 337 Middleton St, Columbus, WI 53925",clyman-niemuth,columbus-firebirds-11u-wiemer,7,U12,scheduled,,
g-0622,2027-07-13,17:45,"Deerfield High School Softball Field 300 Simonson Blvd, Deerfield, WI 53531",sp-savage-hansbro,deerfield-brobston,7,U12,scheduled,,
g-0623,2027-07-13,19:15,"Deerfield High School Softball Field 300 Simonson Blvd, Deerfield, WI 53531",sp-savage-hansbro,deerfield-brobston,7,U12,scheduled,,
g-0624,2027-07-13,17:45,"Northlawn Park 900 N Parkview St. Cottage Grove, WI 53527",edgerton-black-ames,cottage-grove-mordini,7,U12,scheduled,,
g-0625,2027-07-13,19:15,"Northlawn Park 900 N Parkview St. Cottage Grove, WI 53527",edgerton-black-ames,cottage-grove-mordini,7,U12,scheduled,,
g-0626,2027-07-13,17:45,Riverfront Park S. Wisconsin Dr,johnson-creek-bluejays-toebe,jefferson-maroon-havill,7,U12,scheduled,,
g-0627,2027-07-13,19:15,Riverfront Park S. Wisconsin Dr,johnson-creek-bluejays-toebe,jefferson-maroon-havill,7,U12,scheduled,,
g-0628,2027-07-13,17:45,"Field of Dreams 710 Lone Pine Way, Verona, WI 53593",verona-hand,verona-wildcats-beringer,7,U12,scheduled,,
g-0629,2027-07-13,19:15,"Field of Dreams 710 Lone Pine Way, Verona, WI 53593",verona-hand,verona-wildcats-beringer,7,U12,scheduled,,
g-0630,2027-07-13,17:45,"Waterloo Fireman's Park 500 Park Avenue Waterloo, WI 53594",watertown-thunder-blue-johnson,waterloo-skalitzky,7,U12,scheduled,,
g-0631,2027-07-13,19:15,"Waterloo Fireman's Park 500 Park Avenue Waterloo, WI 53594",watertown-thunder-blue-johnson,waterloo-skalitzky,7,U12,scheduled,,
g-0632,2027-07-13,17:45,"100 S Wuthering Hills Dr Janesville, WI 53546",bdybs-gold-devitt,janesville-cyclones-klemencic,7,U12,scheduled,,
g-0633,2027-07-13,19:15,"100 S Wuthering Hills Dr Janesville, WI 53546",bdybs-gold-devitt,janesville-cyclones-klemencic,7,U12,scheduled,,
g-0634,2027-07-13,17:45,Farmington Fields,jefferson-gold-smith,farmington-flames,7,U12,scheduled,,
g-0635,2027-07-13,19:15,Farmington Fields,jefferson-gold-smith,farmington-flames,7,U12,scheduled,,
g-0636,2027-07-14,18:00,"Waubesa Intermediate School Softball Complex 5605 Red Oak Trail McFarland, WI 53558",wisconsin-outlawz-damon,mcfarland-spartans-blue-mccullick,7,U8 Live,scheduled,,
g-0637,2027-07-14,18:00,"1001 W Burnett St Beaver Dam, WI 53916",bdybs-rookies-gold-caves,bd-tornados-panetti,7,U8 Live,scheduled,,
g-0638,2027-07-14,18:00,"Converse Park 408 Best Built Pkwy Marshall, WI",stoughton-schroerluke,marshall-lannoy,7,U8 Live,scheduled,,
g-0639,2027-07-14,18:00,"Rotary Park 191 Sandy Beach Rd. Lake Mills, WI 53551",lm-rec-blm-zimmermann,lm-rec-blm-schultz,7,U8 Live,scheduled,,
g-0640,2027-07-14,18:00,"Meister Park 337 Middleton St, Columbus, WI 53925",waterloo-hennessy,columbus-red-farrington,7,U8 Live,scheduled,,
g-0641,2027-07-14,18:00,"Meister Park 337 Middleton St, Columbus, WI 53925",columbus-firebirds-volesky,columbus-white-breitsprecker,7,U8 Live,scheduled,,
g-0642,2027-07-14,18:00,"Concord Field W1185 Concord Center Dr, Sullivan, WI 53178",clyman-mcfarland,johnson-creek-yellow-jackets-fredrick,7,U8 Live,scheduled,,
g-0643,2027-07-14,18:00,"Cambridge High School, 403 Blue Jay Way",mcfarland-spartans-white-schuchardt,cambridge-becker,7,U8 Live,scheduled,,
g-0644,2027-07-14,17:30,"Stueber Field 810 Morgan St. - Clyman, WI 53016",bdybs-green-kahler,clyman-schuett,7,U8 Mach,scheduled,,
g-0645,2027-07-14,17:30,"Converse Park 408 Best Built Pkwy Marshall, WI",stoughton-thompson,marshall-munson,7,U8 Mach,scheduled,,
g-0646,2027-07-14,17:30,"Rotary Park 191 Sandy Beach Rd, Lake Mills, WI 53551",cambridge-klemp,lake-mills-rec-hoffman-colvin-johnson,7,U8 Mach,scheduled,,
g-0647,2027-07-14,17:30,Riverfront Park 589-729 S Wisconsin Dr Jefferson 53549,fort-jbs-scuglik,jefferson-bente,7,U8 Mach,scheduled,,
g-0648,2027-07-14,17:30,"Northlawn Park 900 N Parkview St. Cottage Grove, WI 53527",deerfield-schroedl,cottage-grove-ress,7,U8 Mach,scheduled,,
g-0649,2027-07-14,17:30,"504 Declark St Beaver Dam, WI 53916",waterloo-tbd,bdybs-gold-monheim,7,U8 Mach,scheduled,,
g-0650,2027-07-14,19:00,"Independence Park 808 S Wilson Ave, Hartford, WI 53027",lake-country-thunder-white-merritt,hartford-velocity-lecher,7,uHigh,scheduled,,
g-0651,2027-07-14,19:00,"Meister Park 337 Middleton St, Columbus, WI 53925",verona-wildcats-graber,columbus-rake,7,uHigh,scheduled,,
g-0652,2027-07-14,19:00,Riverfront Park. 729 S. Wisconsin Drive,fort-jbs-fehrman,jefferson-smith,7,uHigh,scheduled,,
g-0653,2027-07-14,19:00,"Brandt-Quirk Park - 800 Carriage Hill Dr, Watertown, WI 53098",waterloo-schaumann,watertown-thunder-hisel-2,7,uHigh,scheduled,,
g-0654,2027-07-15,17:45,"Meister Park 337 Middleton St, Columbus, WI 53925",bd-tornados-meyers,columbus-firebirds-berget,7,U14,scheduled,,
g-0655,2027-07-15,19:15,"Meister Park 337 Middleton St, Columbus, WI 53925",bd-tornados-meyers,columbus-firebirds-berget,7,U14,scheduled,,
g-0656,2027-07-15,17:45,"East Madison Little League 1010 North St, Madison, WI 53704",oregon-black-hubert,east-madison-mueller,7,U14,scheduled,,
g-0657,2027-07-15,19:15,"East Madison Little League 1010 North St, Madison, WI 53704",oregon-black-hubert,east-madison-mueller,7,U14,scheduled,,
g-0658,2027-07-15,17:45,"300 Simonson Blvd, Deerfield, WI 53531",marshall-fisher,deerfield-halverson,7,U14,scheduled,,
g-0659,2027-07-15,19:15,"300 Simonson Blvd, Deerfield, WI 53531",marshall-fisher,deerfield-halverson,7,U14,scheduled,,
g-0660,2027-07-15,17:45,"DeForest Athletic Complex - Kwik Trip 6751 River Rd, DeForest, WI 53532",edgerton-ducher,windsor-heat-inferno-prusakiewicz,7,U14,scheduled,,
g-0661,2027-07-15,19:15,"DeForest Athletic Complex - Kwik Trip 6751 River Rd, DeForest, WI 53532",edgerton-ducher,windsor-heat-inferno-prusakiewicz,7,U14,scheduled,,
g-0662,2027-07-15,17:45,"100 S Wuthering Hills Dr Janesville, WI 53546",farmington-flames-gates,janesville-cougars-forrest,7,U14,scheduled,,
g-0663,2027-07-15,19:15,"100 S Wuthering Hills Dr Janesville, WI 53546",farmington-flames-gates,janesville-cougars-forrest,7,U14,scheduled,,
g-0664,2027-07-15,17:45,"Doubledays 4568 Baxter Rd Cottage Grove, WI 53527",verona-wildcats-brooks,siren-softball-roe,7,U14,scheduled,,
g-0665,2027-07-15,19:15,"Doubledays 4568 Baxter Rd Cottage Grove, WI 53527",verona-wildcats-brooks,siren-softball-roe,7,U14,scheduled,,
g-0666,2027-07-15,17:45,Fort Atkinson High School 925 Lexington Blvd,deerfield-fankhauser,fort-jbs-unate,7,U14,scheduled,,
g-0667,2027-07-15,19:15,Fort Atkinson High School 925 Lexington Blvd,deerfield-fankhauser,fort-jbs-unate,7,U14,scheduled,,
g-0668,2027-07-15,17:45,"Brandt-Quirk Park - 800 Carriage Hill Dr, Watertown, WI 53098",jefferson-lipshetz,watertown-thunder-hisel,7,U14,scheduled,,
g-0669,2027-07-15,19:15,"Brandt-Quirk Park - 800 Carriage Hill Dr, Watertown, WI 53098",jefferson-lipshetz,watertown-thunder-hisel,7,U14,scheduled,,
g-0670,2027-07-15,17:45,100 S Wuthering Hills Dr Janesville Wi 53546,bdybs-juniors-gold-pogorelec,janesville-cyclones-forest,7,U14,scheduled,,
g-0671,2027-07-15,19:15,100 S Wuthering Hills Dr Janesville Wi 53546,bdybs-juniors-gold-pogorelec,janesville-cyclones-forest,7,U14,scheduled,,
g-0672,2027-07-19,18:00,"Ihde Field 810 Morgan St. - Clyman, WI 53016",bd-tornados-gold-schaalma,clyman-quest,8,U10,scheduled,,
g-0673,2027-07-19,19:30,"Ihde Field 810 Morgan St. - Clyman, WI 53016",bd-tornados-gold-schaalma,clyman-quest,8,U10,scheduled,,
g-0674,2027-07-19,18:00,"Jaycee Park 275 N Perry Parkway Oregon, WI 53575",milton-wildcats-lanser,oregon-orange-hegg,8,U10,scheduled,,
g-0675,2027-07-19,19:30,"Jaycee Park 275 N Perry Parkway Oregon, WI 53575",milton-wildcats-lanser,oregon-orange-hegg,8,U10,scheduled,,
g-0676,2027-07-19,18:00,"Converse Park 408 Beat Built Pkwy Marshall, WI",windsor-heat-ignite-grundahl,marshall-altenberger,8,U10,scheduled,,
g-0677,2027-07-19,19:30,"Converse Park 408 Beat Built Pkwy Marshall, WI",windsor-heat-ignite-grundahl,marshall-altenberger,8,U10,scheduled,,
g-0678,2027-07-19,18:00,"Converse Park 408 Best Built Pkwy Marshall, WI",cg-white-nelson,marshall-sellnow-nate-kleinschmidt,8,U10,scheduled,,
g-0679,2027-07-19,19:30,"Converse Park 408 Best Built Pkwy Marshall, WI",cg-white-nelson,marshall-sellnow-nate-kleinschmidt,8,U10,scheduled,,
g-0680,2027-07-19,18:00,"Johnson Creek High School, 455 Aztalan St, Johnson Creek, WI",lm-rec-blm-boettcher,johnson-creek-bluejays-goulet,8,U10,scheduled,,
g-0681,2027-07-19,19:30,"Johnson Creek High School, 455 Aztalan St, Johnson Creek, WI",lm-rec-blm-boettcher,johnson-creek-bluejays-goulet,8,U10,scheduled,,
g-0682,2027-07-19,18:00,Jefferson River Front Park,watertown-thunder-kleine,jefferson-pratt,8,U10,scheduled,,
g-0683,2027-07-19,19:30,Jefferson River Front Park,watertown-thunder-kleine,jefferson-pratt,8,U10,scheduled,,
g-0684,2027-07-19,18:00,"Cambridge High School, 403 Blue Jay Way",fort-jbs-starks,cambridge-blue-becker,8,U10,scheduled,,
g-0685,2027-07-19,19:30,"Cambridge High School, 403 Blue Jay Way",fort-jbs-starks,cambridge-blue-becker,8,U10,scheduled,,
g-0686,2027-07-19,18:00,"Rotary Park 191 Sandy Beach Rd, Lake Mills, WI 53551",jefferson-messman,lm-rec-blm-white,8,U10,scheduled,,
g-0687,2027-07-19,19:30,"Rotary Park 191 Sandy Beach Rd, Lake Mills, WI 53551",jefferson-messman,lm-rec-blm-white,8,U10,scheduled,,
g-0688,2027-07-19,18:00,"Deerfield Community Park North Field 310 S Industrial Park Rd, Deerfield, WI 53531",oregon-black-sweeny,deerfield-judkins,8,U10,scheduled,,
g-0689,2027-07-19,19:30,"Deerfield Community Park North Field 310 S Industrial Park Rd, Deerfield, WI 53531",oregon-black-sweeny,deerfield-judkins,8,U10,scheduled,,
g-0690,2027-07-19,18:00,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",waunakee-1-sheahan,waunakee-white-schneider,8,U10,scheduled,,
g-0691,2027-07-19,19:30,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",waunakee-1-sheahan,waunakee-white-schneider,8,U10,scheduled,,
g-0692,2027-07-19,18:00,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",waunakee-purple-hoffman,waunakee-3-o-connell,8,U10,scheduled,,
g-0693,2027-07-19,19:30,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",waunakee-purple-hoffman,waunakee-3-o-connell,8,U10,scheduled,,
g-0694,2027-07-19,18:00,"Waunakee High School 1001 South Street Waunakee, WI 53597",waunakee-2-hoffmann,wauankee-4-koga,8,U10,scheduled,,
g-0695,2027-07-19,19:30,"Waunakee High School 1001 South Street Waunakee, WI 53597",waunakee-2-hoffmann,wauankee-4-koga,8,U10,scheduled,,
g-0696,2027-07-19,18:00,"East Madison Little League 1010 North St, Madison, WI 53704",cg-navy-waltz,east-madison-kratz,8,U10,scheduled,,
g-0697,2027-07-19,19:30,"East Madison Little League 1010 North St, Madison, WI 53704",cg-navy-waltz,east-madison-kratz,8,U10,scheduled,,
g-0698,2027-07-19,18:00,"Meister Park 337 Middleton St, Columbus, WI 53925",waterloo-zimmermann,columbus-firebirds-guerrero,8,U10,scheduled,,
g-0699,2027-07-19,19:30,"Meister Park 337 Middleton St, Columbus, WI 53925",waterloo-zimmermann,columbus-firebirds-guerrero,8,U10,scheduled,,
